unknown,interval,tos,payload,num_pack,stored_capacity,Num_Flows,label
100000,0.169867992,1,344,3,1838395,882,0
100000,0.119488001,2,200,3,1429902,1034,0
100000,0.116817951,3,373,2,1531438,762,0
100000,0.171800137,2,207,2,888440,957,0
100000,0.117268085,2,329,4,774480,849,0
100000,0.117530107,0,359,1,576445,585,0
100000,0.167058945,2,302,2,1432173,946,0
100000,0.123085976,0,172,3,1352543,606,0
100000,0.119240999,3,254,3,1586867,1193,0
100000,0.169461012,3,328,3,1342692,1028,0
100000,0.120296955,0,275,2,1035022,833,0
100000,0.126296997,3,380,2,1529522,1187,0
100000,0.168502808,1,380,3,1363761,657,0
100000,0.118594885,2,395,5,724396,985,0
100000,0.173324823,2,235,3,887110,935,0
100000,0.121417046,1,353,6,520914,526,0
100000,0.117889881,2,206,2,1339671,1045,0
100000,0.175200939,2,144,4,723571,1073,0
100000,0.123318911,2,142,4,1749504,1137,0
100000,0.169975996,2,373,2,1187569,602,0
100000,0.120023012,1,288,2,755654,941,0
100000,0.127779961,3,188,3,1090784,1143,0
100000,0.169793129,3,192,3,507278,600,0
100000,0.090042114,2,129,1,1562163,899,0
100000,0.170640945,0,197,2,1569095,997,0
100000,0.092833042,3,147,5,1006069,652,0
100000,0.165584087,0,198,1,1579224,707,0
100000,0.120876074,1,222,2,340494,575,0
100000,0.118427038,1,342,3,1283553,820,0
100000,0.169572115,1,321,5,461963,657,0
100000,0.121306896,0,295,2,663283,574,0
100000,0.122254848,3,160,5,819827,692,0
100000,0.168818951,0,161,4,801930,894,0
100000,0.123470068,0,142,3,6157,828,0
100000,0.120310068,0,157,3,1810249,546,0
100000,0.171602964,0,329,5,1768613,556,0
100000,0.093848944,0,258,1,1784485,771,0
100000,0.175745964,0,159,5,1599792,578,0
100000,0.12517786,0,150,2,101901,727,0
100000,0.119046926,0,176,3,1227644,826,0
100000,0.166472912,1,141,5,1021584,1190,0
100000,0.122889996,0,280,5,1476365,1054,0
100000,0.120424032,3,196,2,207880,651,0
100000,0.167052031,0,231,3,506020,922,0
100000,0.121415138,1,291,4,1166331,1036,0
100000,0.168235064,0,136,2,31413,1124,0
100000,0.12438798,2,195,3,655147,911,0
100000,0.123514891,2,333,4,323655,545,0
100000,0.150775194,2,244,4,1711875,871,0
100000,0.118706942,2,333,9,1610843,991,0
100000,0.12050581,3,169,6,707010,1184,0
100000,0.169803858,2,353,1,2978,925,0
100000,0.122179031,3,377,4,1325520,1017,0
100000,0.122153997,2,337,5,1465167,710,0
100000,0.17057991,0,363,4,650582,1025,0
100000,0.118781805,2,225,1,895694,597,0
100000,0.126688004,2,220,4,55683,988,0
100000,0.170160055,2,350,6,131067,789,0
100000,0.092442989,3,318,4,696011,993,0
100000,0.166246891,2,294,2,1125715,614,0
100000,0.11996007,1,238,2,1001236,855,0
100000,0.173907995,2,382,3,1728273,505,0
100000,0.120409966,1,311,3,1411414,1166,0
100000,0.167950153,0,382,2,99165,542,0
100000,0.120763063,1,238,3,1606188,1012,0
100000,0.125560045,2,390,2,746034,637,0
100000,0.168267012,3,158,3,1425073,917,0
100000,0.120129824,3,287,3,835876,815,0
100000,0.118856907,1,183,1,1166792,601,0
100000,0.169193983,0,311,1,358687,1071,0
100000,0.120369911,3,275,5,1249235,1086,0
100000,0.171303988,2,198,6,1783263,1095,0
100000,0.119599104,0,139,3,1351761,1094,0
100000,0.11790204,2,121,2,1685170,781,0
100000,0.120512009,2,292,3,590358,696,0
100000,0.175220966,3,169,2,1901387,766,0
100000,0.090533018,2,197,5,178217,535,0
100000,0.172116041,1,271,4,1406827,1118,0
100000,0.118389845,2,150,4,574559,571,0
100000,0.119544983,2,127,3,775603,788,0
100000,0.16909194,0,370,3,191921,622,0
100000,0.119183064,2,282,2,607009,643,0
100000,0.124127865,0,319,3,26604,630,0
100000,0.168194056,3,330,3,1352852,552,0
100000,0.095637083,2,333,3,1565559,1021,0
100000,0.173291922,0,143,1,1819044,985,0
100000,0.11689806,2,203,2,1158364,649,0
100000,0.119809866,2,352,4,918978,641,0
100000,0.170767069,1,357,3,1676445,738,0
100000,0.120009899,1,218,3,1705929,973,0
100000,0.122902155,0,319,4,1550296,766,0
100000,0.168461084,0,148,6,1138215,1063,0
100000,0.118956089,1,364,7,862513,607,0
100000,0.120028019,0,265,2,931030,841,0
100000,0.168364048,3,163,5,186547,945,0
100000,0.117947102,3,243,3,1019598,604,0
100000,0.130098104,0,379,3,1161093,747,0
100000,0.124371052,1,223,6,261659,583,0
100000,0.169253826,0,145,2,804089,568,0
100000,0.117724895,2,167,4,1384706,945,0
100000,0.119685173,1,158,2,1880550,947,0
100000,0.172657967,2,324,3,334376,919,0
100000,0.117993832,0,249,5,1484249,1000,0
100000,0.122579813,1,301,4,156938,1004,0
100000,0.16841197,1,241,2,103907,1076,0
100000,0.10169816,0,364,5,1586680,566,0
100000,0.168711901,2,287,3,561634,578,0
100000,0.124284983,2,131,4,1185361,546,0
100000,0.119760036,3,322,4,654561,868,0
100000,0.173304081,3,313,2,627792,687,0
100000,0.12437892,3,318,5,1213703,747,0
100000,0.127527952,2,319,3,442416,979,0
100000,0.172600031,0,150,3,265862,1001,0
100000,0.124734879,1,300,2,598508,797,0
100000,0.124033213,1,220,3,105295,1073,0
100000,0.172049999,2,300,4,1301974,724,0
100000,0.120853901,0,384,3,32288,679,0
100000,0.12704587,3,314,5,1466789,807,0
100000,0.121685028,0,389,3,1260855,979,0
100000,0.119801044,2,158,1,647397,512,0
100000,0.167977095,3,246,1,77437,912,0
100000,0.121602058,1,343,4,1219187,870,0
100000,0.122102976,1,232,3,1136619,1195,0
100000,0.118384838,0,172,2,942421,546,0
100000,0.171412945,3,270,4,493442,1139,0
100000,0.120615005,2,379,5,1474738,563,0
100000,0.117987871,1,288,4,656940,885,0
100000,0.171280146,3,296,2,57046,585,0
100000,0.126933098,2,269,2,1410257,776,0
100000,0.166787863,2,176,2,411388,1006,0
100000,0.091670036,0,387,2,53226,632,0
100000,0.166231871,3,268,4,559983,1163,0
100000,0.118083954,3,329,1,320267,859,0
100000,0.119685173,1,162,2,1650969,1091,0
100000,0.168786049,3,393,4,1538811,1028,0
100000,0.097012043,2,246,3,1633034,784,0
100000,0.16902709,1,383,2,854559,1054,0
100000,0.1192348,3,237,5,1111068,1132,0
100000,0.119621038,3,377,4,1671200,1168,0
100000,0.167248964,0,120,4,1212442,796,0
100000,0.119484186,2,375,1,316796,540,0
100000,0.123790979,3,226,5,1508277,806,0
100000,0.167926073,0,384,3,1128189,929,0
100000,0.118546009,0,236,2,1705601,1107,0
100000,0.167950153,3,375,5,885156,1277,0
100000,0.108536005,2,386,5,1411390,727,0
100000,0.16742897,3,302,1,171474,713,0
100000,0.121827841,0,291,5,959436,786,0
100000,0.120187044,1,147,4,13319,706,0
100000,0.170022964,2,238,5,253135,988,0
100000,0.094704151,3,256,4,1233461,1292,0
100000,0.168761969,3,187,5,164514,1051,0
100000,0.119762897,3,369,4,801193,1194,0
100000,0.171883106,3,292,5,832106,1374,0
100000,0.097365141,1,220,4,86475,765,0
100000,0.125895977,1,302,2,1212313,1305,0
100000,0.170585155,0,377,4,923183,878,0
100000,0.095757008,2,262,3,1717375,1248,0
100000,0.172985077,1,263,2,1529426,803,0
100000,0.093658924,2,390,3,1574035,1121,0
100000,0.151350021,3,127,3,156051,1041,0
100000,0.123347044,0,252,2,1572983,1274,0
100000,0.171278,1,352,3,1076905,1194,0
100000,0.123583078,0,213,2,664621,1299,0
100000,0.120055914,0,304,3,126344,707,0
100000,0.124835014,0,177,2,1918386,1383,0
100000,0.167943001,2,374,4,1185089,803,0
100000,0.117115974,3,271,2,243334,1083,0
100000,0.168385029,2,322,5,335628,955,0
100000,0.118794203,1,331,1,401958,992,0
100000,0.172111988,3,233,2,48777,752,0
100000,0.099503994,1,151,5,686354,723,0
100000,0.171293974,0,283,1,1347003,865,0
100000,0.087779045,1,358,2,1783723,995,0
100000,0.17095089,1,125,4,1663422,975,0
100000,0.121299028,2,242,1,1143372,1007,0
100000,0.131510019,3,241,1,905438,701,0
100000,0.120417118,1,255,6,63025,763,0
100000,0.172888994,1,355,3,1123680,1039,0
100000,0.121754169,1,378,1,826064,926,0
100000,0.120821953,3,266,3,1163228,1191,0
100000,0.123147011,0,319,4,1606046,1102,0
100000,0.13808012,2,269,4,126958,829,0
100000,0.177428007,0,397,7,1358483,882,0
100000,0.119807005,1,264,3,933872,909,0
100000,0.128165007,0,232,4,1789404,1139,0
100000,0.171951056,1,275,4,20952,1341,0
100000,0.120573044,3,175,1,560829,1304,0
100000,0.118691921,2,169,4,1850241,770,0
100000,0.169489145,3,373,5,887942,1064,0
100000,0.120656013,2,329,4,1758244,780,0
100000,0.120240211,2,308,2,736561,838,0
100000,0.170845032,2,257,2,1827132,844,0
100000,0.122324944,0,246,3,825135,794,0
100000,0.168202877,2,150,1,1757400,746,0
100000,0.120316982,1,182,4,1587798,1391,0
100000,0.117841959,0,141,2,1074395,701,0
100000,0.17309618,3,288,4,1869938,1087,0
100000,0.120373964,1,141,3,313036,1131,0
100000,0.120328903,0,221,2,234216,905,0
100000,0.17069006,0,355,3,259344,1128,0
100000,0.121889114,1,240,5,1759823,972,0
100000,0.127671003,3,168,3,1237099,995,0
100000,0.125208855,3,371,4,382153,1314,0
100000,0.17511487,2,333,3,1517528,1279,0
100000,0.122755051,2,160,4,99230,995,0
100000,0.118235111,2,378,2,1190065,913,0
100000,0.171568871,3,385,3,921593,860,0
100000,0.089085817,0,373,2,1094476,818,0
100000,0.175422907,2,281,5,440357,1301,0
100000,0.122853994,0,228,6,1296932,1200,0
100000,0.119279861,2,271,2,678020,1071,0
100000,0.124155998,2,304,4,160471,1350,0
100000,0.131792068,2,273,5,1327064,1076,0
100000,0.168257952,2,338,3,450968,1130,0
100000,0.123554945,3,333,4,1183988,1105,0
100000,0.11879015,1,255,4,1790510,1151,0
100000,0.168782949,1,245,4,1268624,1269,0
100000,0.121613026,0,302,3,669582,875,0
100000,0.125591993,3,208,2,1783705,1306,0
100000,0.167938948,2,286,4,514256,746,0
100000,0.119583845,1,168,2,1096881,1149,0
100000,0.118799925,2,178,2,1441200,965,0
100000,0.168729067,3,370,2,1747347,823,0
100000,0.088745117,1,374,4,224606,851,0
100000,0.167074203,3,220,3,1627989,1200,0
100000,0.124297857,3,244,1,50817,1278,0
100000,0.168566942,3,395,3,1648419,1364,0
100000,0.087489128,0,274,5,1090579,1310,0
100000,0.172470093,1,120,4,202261,1098,0
100000,0.125971079,1,280,1,1377502,716,0
100000,0.122079849,3,263,5,1799255,982,0
100000,0.172988892,2,337,3,951693,781,0
100000,0.122209787,3,291,3,740579,1175,0
100000,0.125163794,0,243,3,1823180,719,0
100000,0.168138027,1,193,3,1190386,768,0
100000,0.127267122,3,136,2,1224640,1206,0
100000,0.128439903,0,291,2,1793813,1230,0
100000,0.119289875,2,180,2,629605,706,0
100000,0.169831991,2,140,2,1283307,1050,0
100000,0.099706888,1,202,7,80285,896,0
100000,0.166656971,2,291,2,1717392,1295,0
100000,0.08813715,1,197,3,1562373,1382,0
100000,0.169087887,0,264,1,45203,1272,0
100000,0.121294022,1,209,5,1020952,841,0
100000,0.123933077,2,163,3,283957,1398,0
100000,0.11855197,3,314,3,451783,797,0
100000,0.175916195,3,392,3,1478563,1292,0
100000,0.119215965,3,268,2,1167418,1169,0
100000,0.120785952,0,127,6,524670,1278,0
100000,0.119735956,0,194,2,1337806,947,0
100000,0.173317194,3,395,3,1774964,721,0
100000,0.120604992,1,328,3,965995,967,0
100000,0.119410038,1,292,5,245915,875,0
100000,0.170828819,1,340,1,1126440,890,0
100000,0.105754137,3,128,4,1843789,1313,0
100000,0.167004108,3,244,2,1022582,931,0
100000,0.122239113,2,249,3,181701,910,0
100000,0.133783102,1,246,3,726647,1074,0
100000,0.124087095,3,148,3,558020,1260,0
100000,0.167747974,0,247,4,1593615,892,0
100000,0.100586891,0,360,3,1535291,1216,0
100000,0.169516087,3,131,3,226845,975,0
100000,0.120499134,1,200,5,650418,1393,0
100000,0.12049818,3,240,1,1775550,756,0
100000,0.16999197,0,244,3,681911,762,0
100000,0.126688957,1,243,4,473006,1055,0
100000,0.119062901,1,204,4,1238820,995,0
100000,0.170290947,1,186,3,1386997,796,0
100000,0.121524096,2,363,3,665453,1116,0
100000,0.127610922,1,352,3,295736,733,0
100000,0.172273874,1,208,4,585771,1296,0
100000,0.121021032,2,186,4,1013292,724,0
100000,0.12052989,2,201,3,805339,988,0
100000,0.170944929,2,178,3,161775,1159,0
100000,0.119076014,2,276,5,1712212,1273,0
100000,0.122203827,2,123,1,62452,924,0
100000,0.171568871,3,179,4,824825,1289,0
100000,0.121905804,1,290,2,1756427,710,0
100000,0.119468927,1,222,3,475025,1340,0
100000,0.119925022,0,228,5,1227094,1093,0
100000,0.171666145,0,312,5,1629108,1362,0
100000,0.132198095,1,214,6,730097,1306,0
100000,0.173892975,1,221,3,930406,1072,0
100000,0.118975878,2,390,1,153121,1184,0
100000,0.123272181,2,321,2,455103,814,0
100000,0.124435902,2,285,4,356959,896,0
100000,0.121216059,2,376,1,1885904,1002,0
100000,0.167093992,3,194,3,1461293,731,0
100000,0.11993289,1,273,4,1287288,894,0
100000,0.171045065,1,269,3,1627351,802,0
100000,0.093532085,2,343,2,209728,942,0
100000,0.179555893,1,132,1,758804,1024,0
100000,0.089284897,3,278,4,987879,1338,0
100000,0.170198202,0,298,4,347241,1191,0
100000,0.11747098,0,172,3,1819338,1317,0
100000,0.121352196,3,313,4,90864,1213,0
100000,0.171329975,3,256,3,4729,790,0
100000,0.119153976,0,120,3,1742674,878,0
100000,0.171425104,1,337,3,136323,877,0
100000,0.119122028,1,174,3,1307617,1114,0
100000,0.119411945,2,129,3,1812650,1006,0
100000,0.169471025,3,271,3,788387,1276,0
100000,0.11909008,2,397,9,631149,1195,0
100000,0.121507883,1,213,4,1739477,877,0
100000,0.123585939,1,372,3,897235,1176,0
100000,0.172398806,1,196,3,48223,980,0
100000,0.123641014,2,348,6,1302183,721,0
100000,0.099992037,3,372,3,621744,864,0
100000,0.172811031,2,175,2,1182239,1028,0
100000,0.120817184,2,184,2,1218472,885,0
100000,0.11981988,3,338,3,1525365,916,0
100000,0.172725916,1,247,1,260650,708,0
100000,0.120325089,2,395,4,920552,888,0
100000,0.121212006,0,315,3,150099,1052,0
100000,0.16822505,0,286,3,1509692,722,0
100000,0.117892027,3,335,3,465398,763,0
100000,0.127158165,0,353,3,940388,1270,0
100000,0.169368982,1,354,3,1442707,781,0
100000,0.123256207,2,255,1,1537196,881,0
100000,0.168916941,3,263,1,311126,1106,0
100000,0.090481997,1,275,1,1276168,1050,0
100000,0.173440933,2,309,4,1516176,1397,0
100000,0.120599031,0,359,2,731835,1015,0
100000,0.118723869,3,176,6,916082,1034,0
100000,0.125190973,3,289,3,1828967,831,0
100000,0.171251059,3,323,3,1777301,791,0
100000,0.119848967,2,236,9,1856521,978,0
100000,0.12634182,2,129,1,932501,1161,0
100000,0.172691822,2,164,5,241419,920,0
100000,0.119765043,1,393,3,1272525,729,0
100000,0.128022909,3,246,4,695510,714,0
100000,0.174520016,2,198,6,552123,872,0
100000,0.093952894,3,304,3,227299,895,0
100000,0.169054985,3,173,4,1754739,1273,0
100000,0.120015144,3,226,2,663154,1241,0
100000,0.17129612,3,139,3,1818302,1180,0
100000,0.123436928,2,287,2,727787,1359,0
100000,0.119801998,1,205,3,974689,980,0
100000,0.172085047,1,193,3,1732961,1293,0
100000,0.091832161,1,296,2,821958,1388,0
100000,0.172024012,0,126,4,817889,957,0
100000,0.119606018,0,288,3,515941,946,0
100000,0.155185938,1,151,4,1077140,882,0
100000,0.131052017,0,290,1,122232,1186,0
100000,0.123597145,2,236,5,1351945,1212,0
100000,0.174402952,1,225,3,30088,976,0
100000,0.093103886,0,262,5,549269,751,0
100000,0.168663025,0,288,1,1044279,809,0
100000,0.125638008,0,340,2,1000068,1265,0
100000,0.122411966,1,225,2,1121714,735,0
100000,0.117508173,1,190,4,1761548,1115,0
100000,0.173522949,0,336,5,685633,979,0
100000,0.122138023,3,324,2,1492222,1238,0
100000,0.118379831,0,289,4,98236,1397,0
100000,0.169598818,3,314,4,986662,815,0
100000,0.120952845,0,193,2,924135,983,0
100000,0.118884802,2,353,3,964438,875,0
100000,0.17148304,1,203,4,1679152,842,0
100000,0.120265007,3,300,4,385178,1059,0
100000,0.119801044,1,240,2,1115470,1257,0
100000,0.16778183,0,205,2,839915,1297,0
100000,0.122167826,0,217,2,1803801,963,0
100000,0.121911049,1,283,3,1474419,1245,0
100000,0.168013096,1,141,3,565055,1398,0
100000,0.123847961,0,310,1,1359491,1100,0
100000,0.121018887,3,237,2,233442,1288,0
100000,0.171637058,2,300,2,387410,1207,0
100000,0.118891001,3,239,2,908702,742,0
100000,0.119636059,1,383,3,1054536,965,0
100000,0.171083927,2,128,3,685863,938,0
100000,0.124989986,1,378,3,843054,812,0
100000,0.122338057,1,213,1,1838028,1298,0
100000,0.171134949,0,302,1,1522176,1036,0
100000,0.118566036,3,258,2,787925,1193,0
100000,0.120486975,2,399,4,321193,1225,0
100000,0.169665813,1,143,1,733735,920,0
100000,0.091424942,3,151,2,870202,1040,0
100000,0.172681093,1,281,2,530184,713,0
100000,0.106297016,0,303,2,1600437,778,0
100000,0.173892975,0,205,1,1657552,1181,0
100000,0.119688988,2,194,4,853704,796,0
100000,0.124140978,3,228,3,831967,990,0
100000,0.122090101,1,136,3,1086934,1166,0
100000,0.169567108,0,204,2,1103955,957,0
100000,0.117809057,3,275,1,1299987,914,0
100000,0.167752981,0,255,3,444308,815,0
100000,0.089560032,2,176,3,315891,1109,0
100000,0.179446936,0,121,2,1410819,713,0
100000,0.095266104,1,378,2,391235,1003,0
100000,0.174757004,2,273,3,1584014,1192,0
100000,0.092502117,3,343,2,1801013,1356,0
100000,0.173982143,0,326,3,1125583,1285,0
100000,0.121243954,3,214,1,1712926,1382,0
100000,0.122066975,0,296,4,1401516,917,0
100000,0.130864859,2,369,5,254435,807,0
100000,0.167680979,1,295,3,1900592,1020,0
100000,0.119626045,1,377,5,1487781,815,0
100000,0.16941309,2,217,2,1028536,1226,0
100000,0.093775988,0,139,4,1188879,965,0
100000,0.17305398,0,367,1,1810122,1076,0
100000,0.090118885,0,308,3,1351414,864,0
100000,0.170660973,3,388,3,234491,1163,0
100000,0.118427992,2,242,2,97751,751,0
100000,0.170425892,0,151,2,1136295,929,0
100000,0.119420052,1,356,2,180069,1359,0
100000,0.123073816,0,206,2,1502056,1281,0
100000,0.170325994,3,358,2,178356,944,0
100000,0.119878054,3,243,1,249212,1006,0
100000,0.12195611,0,305,2,1312943,988,0
100000,0.171174049,2,276,5,592326,1081,0
100000,0.121168852,2,299,6,274885,1274,0
100000,0.126287937,0,250,3,1388229,1109,0
100000,0.118366003,0,180,2,1033187,1309,0
100000,0.168414831,3,196,2,175598,1226,0
100000,0.118847132,3,307,5,846409,1208,0
100000,0.123652935,2,387,4,386058,1014,0
100000,0.176931858,0,256,4,1889874,1256,0
100000,0.122104883,1,256,1,228471,871,0
100000,0.123860836,1,314,1,879503,1006,0
100000,0.123433828,1,330,4,1744970,1119,0
100000,0.120632887,3,393,4,402879,962,0
100000,0.176371813,0,244,2,293061,995,0
100000,0.088958025,2,363,3,743353,1264,0
100000,0.168614864,3,302,2,624436,1058,0
100000,0.121551037,2,327,2,194472,897,0
100000,0.169156075,1,275,1,149203,931,0
100000,0.121251106,1,276,3,186762,1010,0
100000,0.118472099,3,290,3,1447420,916,0
100000,0.172050953,1,363,4,1256791,1074,0
100000,0.120565891,2,294,4,50018,908,0
100000,0.120552778,1,183,5,569384,1015,0
100000,0.121768951,3,282,2,1728522,772,0
100000,0.170413971,2,368,3,1392130,778,0
100000,0.120229959,3,329,3,1919881,1325,0
100000,0.122226,2,215,1,544825,1119,0
100000,0.123363018,3,180,3,822467,1297,0
100000,0.167865992,3,138,4,1166721,1022,0
100000,0.0985322,2,157,3,356755,1048,0
100000,0.170186043,2,334,6,862709,963,0
100000,0.11909914,2,255,2,386388,1200,0
100000,0.123882055,2,190,6,551479,941,0
100000,0.122653961,2,315,1,601606,889,0
100000,0.169874191,2,246,3,535713,1145,0
100000,0.120325089,2,217,4,507781,1241,0
100000,0.121082067,0,226,6,105939,1394,0
100000,0.168091059,1,352,3,1623773,939,0
100000,0.098479986,0,325,1,16818,1151,0
100000,0.169369936,1,352,7,1411060,1163,0
100000,0.082880974,0,192,1,1513756,1103,0
100000,0.171177864,0,385,3,596381,953,0
100000,0.127789021,2,297,2,1251071,1096,0
100000,0.169667959,0,255,2,77955,1222,0
100000,0.127022982,0,306,5,1560095,1167,0
100000,0.124452114,3,245,3,12953,1346,0
100000,0.17262888,0,190,2,1749812,1358,0
100000,0.128021955,1,177,3,345555,1044,0
100000,0.119611979,2,223,2,797966,1394,0
100000,0.170219898,1,248,5,359211,749,0
100000,0.124581099,0,308,4,477106,1203,0
100000,0.12144804,2,279,5,1858713,915,0
100000,0.120229006,2,260,5,1042634,1324,0
100000,0.184674025,1,151,10,536212,757,0
100000,0.091086149,0,133,3,1503134,1233,0
100000,0.172589064,2,372,2,1132454,1353,0
100000,0.122664928,2,335,4,1902535,828,0
100000,0.169859886,2,249,3,1015780,831,0
100000,0.089936018,3,371,3,1476688,1384,0
100000,0.168548822,0,133,4,629666,1123,0
100000,0.121049881,1,218,4,324511,879,0
100000,0.129238844,1,290,8,1490452,898,0
100000,0.118041992,0,250,1,582098,1011,0
100000,0.127418041,2,183,2,209493,888,0
100000,0.171372175,1,129,6,1485468,1292,0
100000,0.122614861,2,339,1,426562,1360,0
100000,0.124284983,1,168,6,447169,1071,0
100000,0.169702053,1,247,5,1111740,702,0
100000,0.119827986,1,274,3,769245,708,0
100000,0.120005846,3,297,3,1742115,1390,0
100000,0.169430971,1,235,1,563378,879,0
100000,0.120177031,2,130,4,689054,719,0
100000,0.122246027,1,381,1,7354,1329,0
100000,0.169214964,0,137,6,1593458,1080,0
100000,0.123918056,2,238,4,1007194,1008,0
100000,0.122345924,1,302,3,1680796,986,0
100000,0.172325134,1,292,4,690191,931,0
100000,0.122859001,1,359,4,894842,1323,0
100000,0.122328997,3,291,4,1064831,1369,0
100000,0.124575853,3,127,5,1487549,764,0
100000,0.123096943,0,231,5,816081,744,0
100000,0.174098015,0,338,2,1608308,1098,0
100000,0.124767065,2,151,3,1483422,1157,0
100000,0.121468782,0,149,2,1036287,1004,0
100000,0.170755863,3,183,6,578965,1267,0
100000,0.093235016,1,261,3,452690,1068,0
100000,0.17333889,2,253,4,1315172,766,0
100000,0.126171827,3,134,4,1258505,943,0
100000,0.120824814,1,219,2,1752761,1166,0
100000,0.128499985,1,206,3,427707,816,0
100000,0.124084949,1,345,3,1357077,1296,0
100000,0.167378902,1,388,4,904936,968,0
100000,0.120853901,3,275,2,1457881,994,0
100000,0.120917797,2,265,6,1195922,1130,0
100000,0.172632933,2,399,3,1874520,1400,0
100000,0.119734049,0,264,1,456835,1259,0
100000,0.118994951,1,232,1,1588031,815,0
100000,0.172558069,1,311,3,378369,903,0
100000,0.121366978,3,238,4,1741829,1009,0
100000,0.120669842,0,181,2,713997,1071,0
100000,0.171125889,3,385,3,95853,780,0
100000,0.088597775,3,285,1,1333982,1189,0
100000,0.169039011,1,381,6,567692,749,0
100000,0.125576019,0,145,1,43368,1216,0
100000,0.127501011,3,222,4,29912,1214,0
100000,0.122621059,2,227,1,1831398,1240,0
100000,0.121134043,2,225,2,616525,1286,0
100000,0.170097113,3,339,2,802152,711,0
100000,0.119440079,3,352,3,601556,1300,0
100000,0.170653105,2,309,4,195301,995,0
100000,0.09166503,0,265,3,1135027,1082,0
100000,0.167068958,1,235,5,1198180,864,0
100000,0.122336864,0,312,4,1049461,916,0
100000,0.122799873,0,293,5,1912610,1076,0
100000,0.169331074,2,144,1,1336088,979,0
100000,0.123932123,3,169,5,875994,1287,0
100000,0.127835989,2,249,4,1557042,1034,0
100000,0.128962994,2,174,5,1394654,1126,0
100000,0.123214006,0,214,5,330146,1346,0
100000,0.152216196,3,181,4,381970,972,0
100000,0.123168945,1,321,4,1834615,712,0
100000,0.169142008,1,176,2,1431332,1299,0
100000,0.123737097,3,178,3,1838235,1170,0
100000,0.119936943,1,341,3,60603,1010,0
100000,0.169147968,0,280,3,1503011,1042,0
100000,0.125449896,1,253,3,1801053,966,0
100000,0.118427038,3,262,4,1207807,1030,0
100000,0.171514034,1,175,3,1219395,1363,0
100000,0.092362881,1,220,6,1770191,768,0
100000,0.182472944,2,208,5,1052912,1297,0
100000,0.088927031,0,286,1,1177719,828,0
100000,0.168783903,0,365,4,812681,1398,0
100000,0.120752096,2,218,1,1228749,894,0
100000,0.131083965,1,393,4,1888984,952,0
100000,0.119587898,1,264,2,1576586,924,0
100000,0.169356823,2,363,7,1320440,819,0
100000,0.125617027,1,237,8,12752,1084,0
100000,0.122869015,0,248,6,657945,1294,0
100000,0.12551403,1,241,6,499227,758,0
100000,0.175452232,2,239,3,1522736,1036,0
100000,0.121443987,3,291,4,20970,1257,0
100000,0.123516083,3,345,1,1187739,703,0
100000,0.12879014,1,259,1,505398,1161,0
100000,0.176099062,2,250,2,1731856,1043,0
100000,0.120290995,1,266,5,640017,1389,0
100000,0.12331295,0,200,2,1353033,1217,0
100000,0.121802092,1,376,2,734896,1237,0
100000,0.174540997,2,375,6,690001,1069,0
100000,0.120901108,1,150,1,989660,724,0
100000,0.121892929,0,298,3,676559,855,0
100000,0.168586016,0,242,2,353347,1226,0
100000,0.124710083,0,347,5,666422,808,0
100000,0.119537115,0,335,5,695059,917,0
100000,0.170977116,0,368,3,166641,1114,0
100000,0.129513025,1,182,3,1623075,1226,0
100000,0.121639967,3,171,5,680719,713,0
100000,0.170835018,2,165,5,919149,1165,0
100000,0.119930983,2,359,4,1702311,854,0
100000,0.121132851,1,322,2,776719,1387,0
100000,0.173714876,0,265,4,788432,1064,0
100000,0.087852955,0,383,5,1525820,732,0
100000,0.167226076,3,219,1,396659,1142,0
100000,0.123996019,3,332,4,1637063,1397,0
100000,0.120681047,0,365,5,1647767,944,0
100000,0.170497894,1,182,4,1095401,1339,0
100000,0.090070009,1,225,2,142833,877,0
100000,0.169072866,1,129,6,619264,761,0
100000,0.125180006,3,215,3,555224,1224,0
100000,0.11967206,2,228,2,888178,1276,0
100000,0.127084017,2,190,2,1328941,982,0
100000,0.169221878,3,375,3,968079,983,0
100000,0.11896801,3,211,2,1609603,710,0
100000,0.129655838,1,241,1,718422,930,0
100000,0.172158957,0,375,3,1577281,1041,0
100000,0.124495983,0,355,4,1683132,851,0
100000,0.121513844,3,306,4,24859,1286,0
100000,0.177961826,0,201,1,491503,838,0
100000,0.119405031,0,149,2,1583588,1041,0
100000,0.119061947,3,370,3,963478,756,0
100000,0.17031002,1,317,1,713924,1198,0
100000,0.131271124,0,182,1,1851920,1384,0
100000,0.124145031,2,151,4,997593,1345,0
100000,0.123700857,0,160,3,1883695,1137,0
100000,0.171951056,1,274,2,474233,802,0
100000,0.119954824,2,337,4,857561,1072,0
100000,0.122670889,2,373,2,1096085,1251,0
100000,0.169867039,1,313,4,1108340,1373,0
100000,0.093952179,1,185,6,405140,1077,0
100000,0.130358934,2,175,2,190009,1298,0
100000,0.173606157,3,321,1,874389,1097,0
100000,0.122560978,1,281,4,1365298,1230,0
100000,0.122833014,1,208,1,1136240,961,0
100000,0.128568888,0,266,2,384749,1375,0
100000,0.172204971,0,156,3,1579728,1356,0
100000,0.098058939,1,135,7,343210,1344,0
100000,0.171476841,2,365,3,1738924,960,0
100000,0.122076035,0,236,1,1838559,1200,0
100000,0.120265961,0,276,3,321997,763,0
100000,0.126854181,0,203,5,847414,1388,0
